source_span_id,query_id,parent_source_span_id,parent_query_id,repo_id,owner_repo,head_sha,path,line_start,line_end,evidence_text,evidence_text_sha256,source_file_sha256,local_relpath,source_snapshot_scope
v53e_0775_span_001,v53e_0775,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0776_span_001,v53e_0776,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0777_span_001,v53e_0777,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0778_span_001,v53e_0778,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0779_span_001,v53e_0779,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0780_span_001,v53e_0780,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0781_span_001,v53e_0781,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0782_span_001,v53e_0782,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0783_span_001,v53e_0783,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0784_span_001,v53e_0784,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0785_span_001,v53e_0785,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0786_span_001,v53e_0786,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0787_span_001,v53e_0787,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0788_span_001,v53e_0788,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0789_span_001,v53e_0789,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0790_span_001,v53e_0790,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0791_span_001,v53e_0791,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0792_span_001,v53e_0792,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0793_span_001,v53e_0793,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0794_span_001,v53e_0794,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0795_span_001,v53e_0795,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0796_span_001,v53e_0796,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0797_span_001,v53e_0797,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0798_span_001,v53e_0798,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0799_span_001,v53e_0799,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0800_span_001,v53e_0800,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0801_span_001,v53e_0801,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0802_span_001,v53e_0802,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0803_span_001,v53e_0803,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0804_span_001,v53e_0804,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0805_span_001,v53e_0805,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0806_span_001,v53e_0806,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0807_span_001,v53e_0807,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0808_span_001,v53e_0808,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0809_span_001,v53e_0809,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0810_span_001,v53e_0810,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0811_span_001,v53e_0811,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0812_span_001,v53e_0812,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0813_span_001,v53e_0813,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0814_span_001,v53e_0814,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0815_span_001,v53e_0815,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0816_span_001,v53e_0816,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0817_span_001,v53e_0817,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0818_span_001,v53e_0818,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0819_span_001,v53e_0819,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0820_span_001,v53e_0820,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0821_span_001,v53e_0821,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0822_span_001,v53e_0822,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0823_span_001,v53e_0823,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0824_span_001,v53e_0824,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0825_span_001,v53e_0825,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0826_span_001,v53e_0826,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0827_span_001,v53e_0827,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0828_span_001,v53e_0828,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0829_span_001,v53e_0829,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0830_span_001,v53e_0830,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0831_span_001,v53e_0831,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0832_span_001,v53e_0832,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0833_span_001,v53e_0833,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0834_span_001,v53e_0834,v53d_0084_span_001,v53d_0084,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,44,44,installed on your process ``PATH`` (configurable with the ``SPHINXBUILD`` and,sha256:a79cf33276a012b48452c0c054c15ca64efd3a6445e3aa4987b9bf479632a5b6,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0835_span_001,v53e_0835,v53d_0051_span_001,v53d_0051,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,1,1,pip - The Python Package Installer,sha256:4c47b0fa99ef31eb07db43af8f2a28fc3732f5294e187ab3b6e2ced6251eed94,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
